,location,date,total_cases,people_fully_vaccinated,population,total_deaths
128693,Japan,2023-01-09,30473569.0,103177597.0,123951696.0,59822.0
128694,Japan,2023-01-10,30568877.0,103183264.0,123951696.0,60158.0
128695,Japan,2023-01-11,30647859.0,103188297.0,123951696.0,60411.0
128696,Japan,2023-01-12,30846732.0,103192403.0,123951696.0,60792.0
128697,Japan,2023-01-13,31032204.0,103200067.0,123951696.0,61281.0
128698,Japan,2023-01-14,31176281.0,103209049.0,123951696.0,61761.0
128699,Japan,2023-01-15,31308352.0,103210883.0,123951696.0,62264.0
128700,Japan,2023-01-16,31416633.0,103214540.0,123951696.0,62679.0
128701,Japan,2023-01-17,31471011.0,103218882.0,123951696.0,62963.0
128702,Japan,2023-01-18,31597810.0,103221860.0,123951696.0,63320.0
128703,Japan,2023-01-19,31722918.0,103223674.0,123951696.0,63769.0
128704,Japan,2023-01-20,31819310.0,103226214.0,123951696.0,64220.0
128705,Japan,2023-01-21,31901924.0,103229242.0,123951696.0,64645.0
128706,Japan,2023-01-22,31980878.0,103229753.0,123951696.0,65043.0
128707,Japan,2023-01-23,32045328.0,103230683.0,123951696.0,65369.0
128708,Japan,2023-01-24,32077899.0,103231842.0,123951696.0,65622.0
128709,Japan,2023-01-25,32171700.0,103233389.0,123951696.0,65929.0
128710,Japan,2023-01-26,32251054.0,103236029.0,123951696.0,66297.0
128711,Japan,2023-01-27,32310939.0,103242086.0,123951696.0,66707.0
128712,Japan,2023-01-28,32364850.0,103251830.0,123951696.0,67050.0
128713,Japan,2023-01-29,32419632.0,103254394.0,123951696.0,67388.0
128714,Japan,2023-01-30,32464361.0,103255350.0,123951696.0,67639.0
128715,Japan,2023-01-31,32485787.0,103259861.0,123951696.0,67845.0
128716,Japan,2023-02-01,32532905.0,103263567.0,123951696.0,68091.0
128717,Japan,2023-02-02,32588442.0,103267066.0,123951696.0,68399.0
128718,Japan,2023-02-03,32633741.0,103273743.0,123951696.0,68796.0
128719,Japan,2023-02-04,32673665.0,103279405.0,123951696.0,69033.0
128720,Japan,2023-02-05,32712246.0,103280166.0,123951696.0,69289.0
128721,Japan,2023-02-06,32744705.0,103281649.0,123951696.0,69477.0
128722,Japan,2023-02-07,32760317.0,103283812.0,123951696.0,69601.0
128723,Japan,2023-02-08,32805072.0,103285685.0,123951696.0,69762.0
128724,Japan,2023-02-09,32846656.0,103287097.0,123951696.0,69962.0
128725,Japan,2023-02-10,32879625.0,103290109.0,123951696.0,70185.0
128726,Japan,2023-02-11,32908240.0,103291508.0,123951696.0,70377.0
128727,Japan,2023-02-12,32935611.0,103292232.0,123951696.0,70558.0
128728,Japan,2023-02-13,32949351.0,103293412.0,123951696.0,70695.0
128729,Japan,2023-02-14,32958774.0,103295197.0,123951696.0,70788.0
128730,Japan,2023-02-15,32990844.0,103296691.0,123951696.0,70923.0
128731,Japan,2023-02-16,33019616.0,103298088.0,123951696.0,71136.0
128732,Japan,2023-02-17,33040963.0,103301098.0,123951696.0,71308.0
128733,Japan,2023-02-18,33059569.0,103306838.0,123951696.0,71449.0
128734,Japan,2023-02-19,33076693.0,103307669.0,123951696.0,71579.0
128735,Japan,2023-02-20,33090932.0,103308684.0,123951696.0,71686.0
128736,Japan,2023-02-21,33097952.0,103310377.0,123951696.0,71737.0
128737,Japan,2023-02-22,33117362.0,103312056.0,123951696.0,71809.0
128738,Japan,2023-02-23,33136016.0,103312216.0,123951696.0,71923.0
128739,Japan,2023-02-24,33151209.0,103315359.0,123951696.0,72051.0
128740,Japan,2023-02-25,33157721.0,103319814.0,123951696.0,72134.0
128741,Japan,2023-02-26,33172567.0,103320803.0,123951696.0,72206.0
128742,Japan,2023-02-27,33184966.0,103322017.0,123951696.0,72268.0
128743,Japan,2023-02-28,33190564.0,103323681.0,123951696.0,72320.0
128744,Japan,2023-03-01,33205088.0,103324543.0,123951696.0,72387.0
128745,Japan,2023-03-02,33219038.0,103325510.0,123951696.0,72486.0
128746,Japan,2023-03-03,33230544.0,103326997.0,123951696.0,72573.0
128747,Japan,2023-03-04,33241066.0,103328581.0,123951696.0,72640.0
128748,Japan,2023-03-05,33251497.0,103329058.0,123951696.0,72721.0
128749,Japan,2023-03-06,33260228.0,103329553.0,123951696.0,72771.0
128750,Japan,2023-03-07,33264491.0,103330142.0,123951696.0,72805.0
130328,Jordan,2021-02-22,363728.0,30000.0,11285875.0,4554.0
130349,Jordan,2021-03-15,477053.0,48379.0,11285875.0,5346.0
130351,Jordan,2021-03-17,495380.0,52412.0,11285875.0,5497.0
130355,Jordan,2021-03-21,526666.0,63370.0,11285875.0,5788.0
130358,Jordan,2021-03-24,553727.0,68943.0,11285875.0,6077.0
130364,Jordan,2021-03-30,597256.0,104257.0,11285875.0,6651.0
130372,Jordan,2021-04-07,645449.0,119621.0,11285875.0,7383.0
130379,Jordan,2021-04-14,672090.0,122131.0,11285875.0,7937.0
130384,Jordan,2021-04-19,685973.0,124671.0,11285875.0,8246.0
130394,Jordan,2021-04-29,708265.0,220594.0,11285875.0,8754.0
130399,Jordan,2021-05-04,714173.0,286028.0,11285875.0,8925.0
130413,Jordan,2021-05-18,725258.0,385142.0,11285875.0,9276.0
130421,Jordan,2021-05-26,732356.0,450000.0,11285875.0,9395.0
130422,Jordan,2021-05-27,733198.0,490562.0,11285875.0,9407.0
130423,Jordan,2021-05-28,734039.0,491816.0,11285875.0,9423.0
130432,Jordan,2021-06-06,739319.0,559894.0,11285875.0,9516.0
130434,Jordan,2021-06-08,740502.0,594835.0,11285875.0,9541.0
130436,Jordan,2021-06-10,741699.0,616725.0,11285875.0,9561.0
130437,Jordan,2021-06-11,742178.0,616793.0,11285875.0,9570.0
130439,Jordan,2021-06-13,742831.0,678847.0,11285875.0,9582.0
130440,Jordan,2021-06-14,743331.0,740312.0,11285875.0,9592.0
130441,Jordan,2021-06-15,743877.0,782039.0,11285875.0,9602.0
130442,Jordan,2021-06-16,744377.0,810206.0,11285875.0,9614.0
130443,Jordan,2021-06-17,744844.0,851498.0,11285875.0,9622.0
130444,Jordan,2021-06-18,745366.0,851984.0,11285875.0,9635.0
130445,Jordan,2021-06-19,745667.0,870480.0,11285875.0,9647.0
130446,Jordan,2021-06-20,745978.0,998765.0,11285875.0,9656.0
130447,Jordan,2021-06-21,746480.0,1071454.0,11285875.0,9663.0
130450,Jordan,2021-06-24,748103.0,1161918.0,11285875.0,9693.0
130451,Jordan,2021-06-25,748685.0,1163063.0,11285875.0,9703.0
130452,Jordan,2021-06-26,749046.0,1169494.0,11285875.0,9710.0
130453,Jordan,2021-06-27,749319.0,1206203.0,11285875.0,9718.0
130454,Jordan,2021-06-28,749784.0,1246619.0,11285875.0,9727.0
130456,Jordan,2021-06-30,750886.0,1418849.0,11285875.0,9743.0
130458,Jordan,2021-07-02,751937.0,1421070.0,11285875.0,9756.0
130460,Jordan,2021-07-04,752617.0,1455244.0,11285875.0,9769.0
130461,Jordan,2021-07-05,753192.0,1484972.0,11285875.0,9781.0
130462,Jordan,2021-07-06,753776.0,1544493.0,11285875.0,9785.0
130463,Jordan,2021-07-07,754281.0,1593593.0,11285875.0,9795.0
130465,Jordan,2021-07-09,755480.0,1634501.0,11285875.0,9812.0
130467,Jordan,2021-07-11,756354.0,1657479.0,11285875.0,9826.0
130468,Jordan,2021-07-12,756923.0,1707622.0,11285875.0,9836.0
130469,Jordan,2021-07-13,757690.0,1744276.0,11285875.0,9843.0
130470,Jordan,2021-07-14,758291.0,1765923.0,11285875.0,9855.0
130471,Jordan,2021-07-15,759025.0,1829132.0,11285875.0,9864.0
130473,Jordan,2021-07-17,760161.0,1874961.0,11285875.0,9879.0
130474,Jordan,2021-07-18,760550.0,1931055.0,11285875.0,9887.0
130475,Jordan,2021-07-19,761225.0,1932938.0,11285875.0,9896.0
130477,Jordan,2021-07-21,762420.0,1932968.0,11285875.0,9916.0
130478,Jordan,2021-07-22,762706.0,1937531.0,11285875.0,9922.0
130480,Jordan,2021-07-24,763437.0,1990980.0,11285875.0,9933.0
130481,Jordan,2021-07-25,763922.0,2060638.0,11285875.0,9948.0
130482,Jordan,2021-07-26,764983.0,2118661.0,11285875.0,9963.0
130483,Jordan,2021-07-27,766114.0,2150078.0,11285875.0,9971.0
130485,Jordan,2021-07-29,768382.0,2212826.0,11285875.0,10000.0
130486,Jordan,2021-07-30,769390.0,2219380.0,11285875.0,10010.0
130487,Jordan,2021-07-31,770150.0,2225216.0,11285875.0,10020.0
130488,Jordan,2021-08-01,770712.0,2260376.0,11285875.0,10032.0
130496,Jordan,2021-08-09,777164.0,2425287.0,11285875.0,10127.0
130497,Jordan,2021-08-10,778093.0,2426063.0,11285875.0,10135.0
130498,Jordan,2021-08-11,779019.0,2463327.0,11285875.0,10148.0
130500,Jordan,2021-08-13,780542.0,2466724.0,11285875.0,10173.0
130501,Jordan,2021-08-14,781552.0,2498898.0,11285875.0,10187.0
130502,Jordan,2021-08-15,782210.0,2539255.0,11285875.0,10203.0
130503,Jordan,2021-08-16,783448.0,2565875.0,11285875.0,10213.0
130504,Jordan,2021-08-17,784631.0,2603201.0,11285875.0,10222.0
130505,Jordan,2021-08-18,785697.0,2646399.0,11285875.0,10239.0
130506,Jordan,2021-08-19,786585.0,2681429.0,11285875.0,10252.0
130507,Jordan,2021-08-20,787367.0,2686764.0,11285875.0,10264.0
130508,Jordan,2021-08-21,788088.0,2707700.0,11285875.0,10273.0
130509,Jordan,2021-08-22,788516.0,2743809.0,11285875.0,10285.0
130510,Jordan,2021-08-23,789474.0,2763675.0,11285875.0,10293.0
130511,Jordan,2021-08-24,790450.0,2796829.0,11285875.0,10308.0
130512,Jordan,2021-08-25,791466.0,2822246.0,11285875.0,10320.0
130513,Jordan,2021-08-26,792278.0,2847211.0,11285875.0,10338.0
130514,Jordan,2021-08-27,793182.0,2851347.0,11285875.0,10350.0
130515,Jordan,2021-08-28,793969.0,2868623.0,11285875.0,10358.0
130516,Jordan,2021-08-29,794350.0,2920834.0,11285875.0,10368.0
130518,Jordan,2021-08-31,796259.0,2950897.0,11285875.0,10398.0
130519,Jordan,2021-09-01,797126.0,2966564.0,11285875.0,10411.0
130521,Jordan,2021-09-03,798984.0,2969165.0,11285875.0,10442.0
130522,Jordan,2021-09-04,799825.0,2980712.0,11285875.0,10454.0
130523,Jordan,2021-09-05,800240.0,2999039.0,11285875.0,10463.0
130524,Jordan,2021-09-06,800240.0,3034969.0,11285875.0,10463.0
130526,Jordan,2021-09-08,803351.0,3050050.0,11285875.0,10491.0
130527,Jordan,2021-09-09,804326.0,3063947.0,11285875.0,10501.0
130528,Jordan,2021-09-10,805214.0,3066190.0,11285875.0,10518.0
130529,Jordan,2021-09-11,806012.0,3076704.0,11285875.0,10531.0
130530,Jordan,2021-09-12,806501.0,3091385.0,11285875.0,10542.0
130531,Jordan,2021-09-13,807384.0,3108041.0,11285875.0,10548.0
130532,Jordan,2021-09-14,807384.0,3124215.0,11285875.0,10548.0
130533,Jordan,2021-09-15,808470.0,3139853.0,11285875.0,10557.0
130534,Jordan,2021-09-16,809443.0,3152751.0,11285875.0,10568.0
130535,Jordan,2021-09-17,810347.0,3154933.0,11285875.0,10580.0
130536,Jordan,2021-09-18,811137.0,3164160.0,11285875.0,10588.0
130537,Jordan,2021-09-19,811565.0,3174913.0,11285875.0,10600.0
130538,Jordan,2021-09-20,813601.0,3185790.0,11285875.0,10616.0
130539,Jordan,2021-09-21,814676.0,3200874.0,11285875.0,10624.0
130540,Jordan,2021-09-22,815546.0,3212159.0,11285875.0,10633.0
130541,Jordan,2021-09-23,816574.0,3222160.0,11285875.0,10637.0
130542,Jordan,2021-09-24,817487.0,3224659.0,11285875.0,10645.0
130543,Jordan,2021-09-25,818358.0,3235830.0,11285875.0,10653.0
130544,Jordan,2021-09-26,818796.0,3242480.0,11285875.0,10669.0
130545,Jordan,2021-09-27,819783.0,3254504.0,11285875.0,10680.0
130546,Jordan,2021-09-28,820798.0,3262879.0,11285875.0,10697.0
130547,Jordan,2021-09-29,821840.0,3270677.0,11285875.0,10703.0
130548,Jordan,2021-09-30,822892.0,3288984.0,11285875.0,10710.0
130549,Jordan,2021-10-01,823919.0,3290695.0,11285875.0,10718.0
130550,Jordan,2021-10-02,824697.0,3298920.0,11285875.0,10727.0
130551,Jordan,2021-10-03,825245.0,3308671.0,11285875.0,10736.0
130552,Jordan,2021-10-04,826282.0,3322183.0,11285875.0,10742.0
130553,Jordan,2021-10-05,827504.0,3332146.0,11285875.0,10753.0
130555,Jordan,2021-10-07,829888.0,3352022.0,11285875.0,10774.0
130556,Jordan,2021-10-08,830944.0,3353575.0,11285875.0,10783.0
130557,Jordan,2021-10-09,831832.0,3369508.0,11285875.0,10789.0
130560,Jordan,2021-10-12,834773.0,3385572.0,11285875.0,10818.0
130561,Jordan,2021-10-13,835969.0,3393556.0,11285875.0,10827.0
130562,Jordan,2021-10-14,837255.0,3401503.0,11285875.0,10841.0
130563,Jordan,2021-10-15,838523.0,3402596.0,11285875.0,10847.0
130564,Jordan,2021-10-16,839544.0,3408756.0,11285875.0,10859.0
130565,Jordan,2021-10-17,840117.0,3415029.0,11285875.0,10865.0
130566,Jordan,2021-10-18,841489.0,3420178.0,11285875.0,10879.0
130567,Jordan,2021-10-19,843204.0,3438716.0,11285875.0,10887.0
130569,Jordan,2021-10-21,846033.0,3450344.0,11285875.0,10903.0
130570,Jordan,2021-10-22,847506.0,3451982.0,11285875.0,10918.0
130571,Jordan,2021-10-23,849000.0,3460831.0,11285875.0,10930.0
130572,Jordan,2021-10-24,849758.0,3469854.0,11285875.0,10941.0
130573,Jordan,2021-10-25,851410.0,3479694.0,11285875.0,10951.0
130574,Jordan,2021-10-26,853012.0,3490158.0,11285875.0,10965.0
130575,Jordan,2021-10-27,854758.0,3499409.0,11285875.0,10976.0
130576,Jordan,2021-10-28,856450.0,3510138.0,11285875.0,10983.0
130577,Jordan,2021-10-29,858342.0,3511360.0,11285875.0,11000.0
130578,Jordan,2021-10-30,859796.0,3518827.0,11285875.0,11016.0
130579,Jordan,2021-10-31,860818.0,3526686.0,11285875.0,11028.0
130580,Jordan,2021-11-01,862541.0,3534187.0,11285875.0,11038.0
130581,Jordan,2021-11-02,864661.0,3542526.0,11285875.0,11052.0
130582,Jordan,2021-11-03,866451.0,3549987.0,11285875.0,11062.0
130583,Jordan,2021-11-04,868493.0,3557403.0,11285875.0,11077.0
130584,Jordan,2021-11-05,870505.0,3558337.0,11285875.0,11088.0
130585,Jordan,2021-11-06,872585.0,3563727.0,11285875.0,11102.0
130586,Jordan,2021-11-07,873707.0,3570387.0,11285875.0,11114.0
130587,Jordan,2021-11-08,875804.0,3577504.0,11285875.0,11128.0
130588,Jordan,2021-11-09,878366.0,3583974.0,11285875.0,11145.0
130589,Jordan,2021-11-10,880943.0,3587803.0,11285875.0,11156.0
130590,Jordan,2021-11-11,883446.0,3598586.0,11285875.0,11167.0
130591,Jordan,2021-11-12,886042.0,3600282.0,11285875.0,11183.0
130592,Jordan,2021-11-13,888435.0,3607396.0,11285875.0,11197.0
130593,Jordan,2021-11-14,889671.0,3616943.0,11285875.0,11215.0
130594,Jordan,2021-11-15,892123.0,3629533.0,11285875.0,11238.0
130595,Jordan,2021-11-16,895564.0,3639362.0,11285875.0,11255.0
130597,Jordan,2021-11-18,901999.0,3659199.0,11285875.0,11291.0
130599,Jordan,2021-11-20,909415.0,3667344.0,11285875.0,11331.0
130600,Jordan,2021-11-21,911270.0,3674761.0,11285875.0,11347.0
130601,Jordan,2021-11-22,914849.0,3682681.0,11285875.0,11361.0
130602,Jordan,2021-11-23,919173.0,3694891.0,11285875.0,11377.0
130603,Jordan,2021-11-24,923722.0,3703946.0,11285875.0,11403.0
130604,Jordan,2021-11-25,928256.0,3714994.0,11285875.0,11429.0
130606,Jordan,2021-11-27,936619.0,3722035.0,11285875.0,11486.0
130607,Jordan,2021-11-28,939293.0,3730991.0,11285875.0,11515.0
130608,Jordan,2021-11-29,943305.0,3739571.0,11285875.0,11551.0
130609,Jordan,2021-11-30,948966.0,3747435.0,11285875.0,11584.0
130610,Jordan,2021-12-01,953943.0,3754055.0,11285875.0,11608.0
130611,Jordan,2021-12-02,958990.0,3760970.0,11285875.0,11633.0
130612,Jordan,2021-12-03,963655.0,3762367.0,11285875.0,11661.0
130613,Jordan,2021-12-04,968425.0,3768621.0,11285875.0,11687.0
130614,Jordan,2021-12-05,971401.0,3776263.0,11285875.0,11715.0
130615,Jordan,2021-12-06,975956.0,3786039.0,11285875.0,11761.0
130616,Jordan,2021-12-07,981767.0,3793423.0,11285875.0,11787.0
130617,Jordan,2021-12-08,988159.0,3800072.0,11285875.0,11817.0
130618,Jordan,2021-12-09,993339.0,3806634.0,11285875.0,11850.0
130619,Jordan,2021-12-10,998492.0,3808336.0,11285875.0,11879.0
130620,Jordan,2021-12-11,1003428.0,3813116.0,11285875.0,11917.0
130621,Jordan,2021-12-12,1006136.0,3819788.0,11285875.0,11941.0
130622,Jordan,2021-12-13,1010033.0,3834486.0,11285875.0,11982.0
130624,Jordan,2021-12-15,1019691.0,3840723.0,11285875.0,12048.0
130625,Jordan,2021-12-16,1024032.0,3847828.0,11285875.0,12078.0
130626,Jordan,2021-12-17,1027844.0,3849114.0,11285875.0,12118.0
130627,Jordan,2021-12-18,1031549.0,3854574.0,11285875.0,12151.0
130628,Jordan,2021-12-19,1033469.0,3862672.0,11285875.0,12191.0
130629,Jordan,2021-12-20,1036665.0,3876060.0,11285875.0,12230.0
130631,Jordan,2021-12-22,1043266.0,3883231.0,11285875.0,12300.0
130632,Jordan,2021-12-23,1045714.0,3891366.0,11285875.0,12329.0
130633,Jordan,2021-12-24,1047953.0,3892747.0,11285875.0,12372.0
130635,Jordan,2021-12-26,1051421.0,3906835.0,11285875.0,12444.0
130636,Jordan,2021-12-27,1052868.0,3922598.0,11285875.0,12487.0
130637,Jordan,2021-12-28,1054892.0,3933851.0,11285875.0,12518.0
130659,Jordan,2022-01-19,1111181.0,4137466.0,11285875.0,13014.0
130665,Jordan,2022-01-25,1152526.0,4185382.0,11285875.0,13088.0
130673,Jordan,2022-02-02,1243090.0,4248768.0,11285875.0,13235.0
130677,Jordan,2022-02-06,1314243.0,4273338.0,11285875.0,13300.0
130680,Jordan,2022-02-09,1374453.0,4293498.0,11285875.0,13382.0
130686,Jordan,2022-02-15,1490473.0,4316650.0,11285875.0,13532.0
130694,Jordan,2022-02-23,1591278.0,4336568.0,11285875.0,13731.0
130701,Jordan,2022-03-02,1638228.0,4385036.0,11285875.0,13849.0
130709,Jordan,2022-03-10,1654677.0,4412071.0,11285875.0,13882.0
130730,Jordan,2022-03-31,1692485.0,4456597.0,11285875.0,14031.0
130748,Jordan,2022-04-18,1695432.0,4476065.0,11285875.0,14059.0
130757,Jordan,2022-04-27,1695745.0,4484687.0,11285875.0,14064.0
130765,Jordan,2022-05-05,1695970.0,4486523.0,11285875.0,14066.0
130773,Jordan,2022-05-13,1696054.0,4494834.0,11285875.0,14066.0
130780,Jordan,2022-05-20,1696359.0,4502190.0,11285875.0,14066.0
130789,Jordan,2022-05-29,1696668.0,4508753.0,11285875.0,14066.0
130818,Jordan,2022-06-27,1699197.0,4523642.0,11285875.0,14068.0
130819,Jordan,2022-06-28,1699197.0,4538702.0,11285875.0,14068.0
130831,Jordan,2022-07-10,1700526.0,4548721.0,11285875.0,14068.0
130840,Jordan,2022-07-19,1705116.0,4551253.0,11285875.0,14070.0
130859,Jordan,2022-08-07,1715296.0,4554791.0,11285875.0,14083.0
130873,Jordan,2022-08-21,1726717.0,4558313.0,11285875.0,14095.0
131490,Kazakhstan,2021-02-24,258609.0,2137.0,19397998.0,3311.0
131509,Kazakhstan,2021-03-15,274541.0,18807.0,19397998.0,3511.0
131512,Kazakhstan,2021-03-18,277906.0,19247.0,19397998.0,3511.0
131535,Kazakhstan,2021-04-10,317937.0,102909.0,19397998.0,6028.0
131537,Kazakhstan,2021-04-12,323208.0,105392.0,19397998.0,6179.0
131543,Kazakhstan,2021-04-18,338845.0,122926.0,19397998.0,6179.0
131546,Kazakhstan,2021-04-21,346971.0,126550.0,19397998.0,6373.0
131547,Kazakhstan,2021-04-22,349987.0,132603.0,19397998.0,6373.0
131549,Kazakhstan,2021-04-24,355918.0,143239.0,19397998.0,6373.0
131552,Kazakhstan,2021-04-27,363871.0,184531.0,19397998.0,6561.0
131553,Kazakhstan,2021-04-28,366709.0,266457.0,19397998.0,6561.0
131559,Kazakhstan,2021-05-04,383164.0,347474.0,19397998.0,6758.0
131560,Kazakhstan,2021-05-05,385491.0,460230.0,19397998.0,6758.0
131562,Kazakhstan,2021-05-07,391052.0,523985.0,19397998.0,6758.0
131566,Kazakhstan,2021-05-11,400068.0,698248.0,19397998.0,6976.0
131569,Kazakhstan,2021-05-14,407024.0,722504.0,19397998.0,6976.0
131570,Kazakhstan,2021-05-15,409659.0,743866.0,19397998.0,6976.0
131571,Kazakhstan,2021-05-16,412236.0,753977.0,19397998.0,6976.0
131572,Kazakhstan,2021-05-17,414345.0,759059.0,19397998.0,7149.0
131573,Kazakhstan,2021-05-18,416183.0,778346.0,19397998.0,7149.0
131574,Kazakhstan,2021-05-19,418325.0,802090.0,19397998.0,7149.0
131575,Kazakhstan,2021-05-20,420863.0,831252.0,19397998.0,7149.0
131576,Kazakhstan,2021-05-21,423251.0,865517.0,19397998.0,7149.0
131577,Kazakhstan,2021-05-22,425620.0,903225.0,19397998.0,7149.0
131578,Kazakhstan,2021-05-23,427873.0,917917.0,19397998.0,7149.0
131579,Kazakhstan,2021-05-24,429720.0,923431.0,19397998.0,7149.0
131580,Kazakhstan,2021-05-25,431288.0,949802.0,19397998.0,7149.0
131581,Kazakhstan,2021-05-26,433148.0,973873.0,19397998.0,7149.0
131582,Kazakhstan,2021-05-27,435104.0,1021100.0,19397998.0,7149.0
131584,Kazakhstan,2021-05-29,438715.0,1042482.0,19397998.0,7149.0
131586,Kazakhstan,2021-05-31,441801.0,1055920.0,19397998.0,7321.0
131587,Kazakhstan,2021-06-01,442935.0,1074954.0,19397998.0,7321.0
131588,Kazakhstan,2021-06-02,444377.0,1096310.0,19397998.0,7321.0
131589,Kazakhstan,2021-06-03,445853.0,1117972.0,19397998.0,7321.0
131590,Kazakhstan,2021-06-04,447275.0,1142231.0,19397998.0,7321.0
131591,Kazakhstan,2021-06-05,448578.0,1166031.0,19397998.0,7321.0
131592,Kazakhstan,2021-06-06,449858.0,1179504.0,19397998.0,7321.0
131593,Kazakhstan,2021-06-07,450868.0,1187464.0,19397998.0,7465.0
131594,Kazakhstan,2021-06-08,451641.0,1213041.0,19397998.0,7465.0
131595,Kazakhstan,2021-06-09,452760.0,1240391.0,19397998.0,7465.0
131596,Kazakhstan,2021-06-10,453975.0,1264247.0,19397998.0,7465.0
131597,Kazakhstan,2021-06-11,455165.0,1297662.0,19397998.0,7465.0
131598,Kazakhstan,2021-06-12,456346.0,1344060.0,19397998.0,7465.0
131599,Kazakhstan,2021-06-13,457474.0,1371096.0,19397998.0,7465.0
131600,Kazakhstan,2021-06-14,458452.0,1384029.0,19397998.0,7586.0
131601,Kazakhstan,2021-06-15,459212.0,1435334.0,19397998.0,7586.0
131602,Kazakhstan,2021-06-16,460340.0,1480309.0,19397998.0,7586.0
131603,Kazakhstan,2021-06-17,461542.0,1527707.0,19397998.0,7586.0
131604,Kazakhstan,2021-06-18,462795.0,1578894.0,19397998.0,7586.0
131605,Kazakhstan,2021-06-19,464010.0,1625866.0,19397998.0,7586.0
131606,Kazakhstan,2021-06-20,465185.0,1653443.0,19397998.0,7586.0
131607,Kazakhstan,2021-06-21,466125.0,1668032.0,19397998.0,7666.0
131608,Kazakhstan,2021-06-22,467069.0,1715750.0,19397998.0,7666.0
131609,Kazakhstan,2021-06-23,468398.0,1753969.0,19397998.0,7666.0
131610,Kazakhstan,2021-06-24,469975.0,1793400.0,19397998.0,7666.0
131611,Kazakhstan,2021-06-25,471498.0,1829643.0,19397998.0,7666.0
131612,Kazakhstan,2021-06-26,473282.0,1869481.0,19397998.0,7666.0
131613,Kazakhstan,2021-06-27,475039.0,1891022.0,19397998.0,7666.0
131614,Kazakhstan,2021-06-28,476740.0,1905062.0,19397998.0,7759.0
131615,Kazakhstan,2021-06-29,478063.0,1954372.0,19397998.0,7759.0
131616,Kazakhstan,2021-06-30,480162.0,2000596.0,19397998.0,7759.0
131617,Kazakhstan,2021-07-01,482686.0,2039622.0,19397998.0,7759.0
131618,Kazakhstan,2021-07-02,485352.0,2085919.0,19397998.0,7759.0
131619,Kazakhstan,2021-07-03,488204.0,2134938.0,19397998.0,7759.0
131620,Kazakhstan,2021-07-04,491277.0,2174221.0,19397998.0,7759.0
131621,Kazakhstan,2021-07-05,494390.0,2190778.0,19397998.0,7934.0
131622,Kazakhstan,2021-07-06,497017.0,2214907.0,19397998.0,7934.0
131623,Kazakhstan,2021-07-07,499755.0,2236062.0,19397998.0,7934.0
131624,Kazakhstan,2021-07-08,502581.0,2283761.0,19397998.0,7934.0
131625,Kazakhstan,2021-07-09,505630.0,2336019.0,19397998.0,7934.0
131626,Kazakhstan,2021-07-10,508872.0,2389756.0,19397998.0,7934.0
131627,Kazakhstan,2021-07-11,512685.0,2422378.0,19397998.0,7934.0
131628,Kazakhstan,2021-07-12,516624.0,2442715.0,19397998.0,8173.0
131629,Kazakhstan,2021-07-13,520336.0,2490517.0,19397998.0,8173.0
131630,Kazakhstan,2021-07-14,524878.0,2541853.0,19397998.0,8173.0
131631,Kazakhstan,2021-07-15,530319.0,2597505.0,19397998.0,8173.0
131633,Kazakhstan,2021-07-17,541893.0,2731707.0,19397998.0,8173.0
131634,Kazakhstan,2021-07-18,547510.0,2772914.0,19397998.0,8173.0
131635,Kazakhstan,2021-07-19,552853.0,2798360.0,19397998.0,8538.0
131636,Kazakhstan,2021-07-20,557767.0,2875083.0,19397998.0,8538.0
131637,Kazakhstan,2021-07-21,563173.0,2907410.0,19397998.0,8538.0
131638,Kazakhstan,2021-07-22,568915.0,2992214.0,19397998.0,8538.0
131639,Kazakhstan,2021-07-23,575267.0,3075907.0,19397998.0,8538.0
131640,Kazakhstan,2021-07-24,582013.0,3170893.0,19397998.0,8538.0
131641,Kazakhstan,2021-07-25,588856.0,3232019.0,19397998.0,8538.0
131642,Kazakhstan,2021-07-26,595577.0,3264705.0,19397998.0,9077.0
131643,Kazakhstan,2021-07-27,602397.0,3356960.0,19397998.0,9077.0
131644,Kazakhstan,2021-07-28,609646.0,3436617.0,19397998.0,9077.0
131645,Kazakhstan,2021-07-29,617387.0,3535508.0,19397998.0,9077.0
131646,Kazakhstan,2021-07-30,625469.0,3632067.0,19397998.0,9077.0
131647,Kazakhstan,2021-07-31,633469.0,3730920.0,19397998.0,9077.0
131648,Kazakhstan,2021-08-01,641547.0,3799879.0,19397998.0,9077.0
131649,Kazakhstan,2021-08-02,649207.0,3837063.0,19397998.0,9077.0
131650,Kazakhstan,2021-08-03,656734.0,3941941.0,19397998.0,9909.0
131651,Kazakhstan,2021-08-04,664724.0,4048463.0,19397998.0,9909.0
131652,Kazakhstan,2021-08-05,672895.0,4148969.0,19397998.0,9909.0
131653,Kazakhstan,2021-08-06,681077.0,4231204.0,19397998.0,9909.0
131654,Kazakhstan,2021-08-07,689402.0,4311887.0,19397998.0,9909.0
131655,Kazakhstan,2021-08-08,697580.0,4356279.0,19397998.0,9909.0
131656,Kazakhstan,2021-08-09,705327.0,4382869.0,19397998.0,10791.0
131657,Kazakhstan,2021-08-10,712597.0,4445534.0,19397998.0,10791.0
131658,Kazakhstan,2021-08-11,720842.0,4505662.0,19397998.0,10791.0
131659,Kazakhstan,2021-08-12,729016.0,4563841.0,19397998.0,10791.0
